,participant_id,session_start_iso,handedness,proficiency,age,block,block_time_s,trial,amplitude_px,direction,diameter_px,radius_px,errors,path_distance_px,center_to_click_px,trial_time_s
3687,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,8,260,right,40,20,0,302.9,279.04,1.4944
3688,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,9,500,left,40,20,0,662.39,511.02,1.1923
3689,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,10,260,right,120,60,0,265.99,259.12,0.6064
3690,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,11,500,right,120,60,0,567.32,494.17,0.8841
3691,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,12,500,right,40,20,0,669.63,519.01,1.0566
3692,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,13,360,left,120,60,0,427.49,382.42,0.5948
3693,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,14,260,right,80,40,1,369.0,270.12,0.7891
3694,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,15,500,right,160,80,0,451.01,424.14,0.7374
3695,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,16,500,left,160,80,0,452.32,439.5,0.6462
3696,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,17,180,right,80,40,1,150.72,146.0,0.59
3697,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,18,180,right,160,80,1,324.93,179.1,0.5741
3698,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,19,500,left,80,40,1,522.67,501.04,0.8423
3699,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,20,360,right,80,40,1,387.86,381.01,0.6886
3700,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,21,360,right,160,80,0,456.01,299.28,0.6408
3701,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,22,180,left,160,80,1,174.81,172.0,0.5833
3702,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,23,360,right,40,20,1,412.87,371.01,0.9064
3703,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,24,180,right,120,60,1,412.82,144.0,0.6224
3704,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,25,260,left,120,60,1,239.72,237.01,0.5999
3705,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,26,360,right,120,60,3,520.08,403.0,1.0445
3706,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,27,180,left,40,20,0,178.68,176.1,0.6724
3707,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,28,360,left,80,40,2,496.5,371.01,0.945
3708,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,29,180,right,40,20,1,172.22,165.03,0.8751
3709,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,30,360,left,40,20,1,399.46,375.0,1.3576
3710,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,31,260,right,160,80,2,222.56,216.0,0.5662
3711,926057,2025-11-15T15:35:09,Right-handed,Power user,20,6,33.939,32,180,left,120,60,1,181.7,176.05,0.5796
3712,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,1,500,right,40,20,3,508.11,485.0,1.0056
3713,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,2,500,left,120,60,2,597.65,545.16,1.4123
3714,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,3,360,right,120,60,5,418.96,324.1,1.675
3715,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,4,180,right,120,60,1,150.86,133.06,0.6172
3716,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,5,360,right,160,80,2,352.42,291.21,0.9449
3717,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,6,260,right,160,80,1,319.15,314.13,0.5562
3718,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,7,260,left,120,60,0,284.88,281.03,0.6946
3719,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,8,180,right,160,80,0,212.53,207.47,0.5506
3720,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,9,500,right,80,40,1,689.8,522.0,0.8887
3721,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,10,360,right,80,40,0,393.76,354.04,0.865
3722,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,11,500,left,40,20,0,524.47,497.02,0.9433
3723,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,12,260,right,80,40,0,320.45,265.48,0.7829
3724,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,13,360,right,40,20,0,486.79,364.01,1.0897
3725,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,14,500,left,80,40,1,471.07,466.01,0.8915
3726,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,15,180,left,80,40,1,192.73,178.23,0.7401
3727,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,16,500,right,160,80,0,493.98,480.04,0.6594
3728,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,17,260,left,80,40,0,257.89,243.05,0.8615
3729,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,18,360,left,120,60,0,558.62,367.35,0.8333
3730,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,19,260,left,160,80,1,215.56,209.09,0.9025
3731,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,20,180,right,40,20,0,331.08,186.1,1.0705
3732,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,21,500,left,160,80,1,446.09,442.33,0.7161
3733,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,22,180,right,80,40,0,222.36,179.89,0.7019
3734,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,23,260,right,120,60,0,252.78,216.0,0.7951
3735,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,24,260,left,40,20,0,256.16,249.13,1.0237
3736,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,25,500,right,120,60,0,475.09,461.09,0.7847
3737,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,26,360,left,40,20,1,369.39,349.04,1.4892
3738,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,27,360,left,160,80,0,308.38,297.02,0.8611
3739,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,28,180,left,160,80,0,122.26,108.56,0.8143
3740,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,29,180,left,120,60,0,239.83,214.19,0.9704
3741,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,30,360,left,80,40,0,367.19,351.82,1.1396
3742,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,31,180,left,40,20,0,444.92,189.0,2.082
3743,926057,2025-11-15T15:35:09,Right-handed,Power user,20,7,42.9789,32,260,right,40,20,0,513.34,244.1,0.8671
3744,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,1,500,right,160,80,0,479.26,476.0,0.6672
3745,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,2,260,right,120,60,0,262.5,241.05,0.6744
3746,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,3,260,left,120,60,0,226.95,223.14,0.7178
3747,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,4,180,right,160,80,0,162.39,120.42,0.5628
3748,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,5,260,left,80,40,0,280.08,274.41,0.7587
3749,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,6,500,right,120,60,0,489.66,473.02,0.6934
3750,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,7,500,left,80,40,0,467.97,462.01,0.9094
3751,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,8,180,left,120,60,0,133.08,128.25,0.5414
3752,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,9,500,left,40,20,0,508.9,488.04,1.129
3753,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,10,180,right,80,40,0,186.68,182.4,0.6941
3754,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,11,180,left,80,40,0,163.85,161.08,0.8406
3755,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,12,500,right,40,20,0,504.27,500.0,1.0111
3756,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,13,260,right,160,80,0,225.67,197.0,0.5415
3757,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,14,180,right,120,60,1,180.64,177.05,0.5965
3758,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,15,360,right,160,80,1,307.52,286.5,1.1433
3759,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,16,360,left,160,80,1,338.6,331.12,1.3828
3760,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,17,180,left,40,20,0,207.78,194.04,1.2017
3761,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,18,360,right,80,40,1,330.08,324.45,1.0455
3762,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,19,260,right,80,40,1,291.99,272.0,0.6644
3763,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,20,500,left,160,80,0,490.71,485.23,0.6924
3764,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,21,360,left,40,20,1,365.1,346.14,1.4478
3765,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,22,180,left,160,80,0,142.39,141.13,0.5766
3766,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,23,500,left,120,60,0,586.23,480.5,2.7583
3767,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,24,180,right,40,20,0,195.52,174.01,1.0948
3768,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,25,260,left,160,80,0,260.18,249.03,0.8092
3769,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,26,260,left,40,20,0,267.45,250.02,1.3388
3770,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,27,360,left,120,60,0,788.29,412.03,1.1942
3771,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,28,500,right,80,40,0,621.53,496.03,0.9927
3772,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,29,360,left,80,40,0,636.17,375.01,0.9797
3773,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,30,260,right,40,20,0,306.86,263.07,0.8162
3774,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,31,360,right,120,60,0,385.16,358.11,0.6553
3775,926057,2025-11-15T15:35:09,Right-handed,Power user,20,8,41.4755,32,360,right,40,20,0,396.65,364.01,1.0515
3776,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,1,180,left,160,80,0,192.78,185.02,0.5092
3777,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,2,260,right,120,60,0,315.06,275.22,0.5928
3778,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,3,500,right,120,60,0,481.45,467.04,1.3684
3779,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,4,500,left,120,60,0,678.89,529.31,0.9876
3780,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,5,260,right,40,20,0,280.31,250.01,0.8086
3781,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,6,180,right,160,80,0,135.25,133.06,0.5483
3782,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,7,500,right,160,80,0,487.74,451.52,0.8255
3783,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,8,260,left,40,20,0,259.75,248.34,0.9661
3784,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,9,500,right,40,20,1,1023.65,501.02,3.0589
3785,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,10,360,left,160,80,1,301.61,297.38,0.6741
3786,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,11,260,left,80,40,0,266.23,249.03,2.2028
3787,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,12,260,left,120,60,0,477.96,295.04,4.6463
3788,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,13,180,right,120,60,0,177.3,174.1,0.6112
3789,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,14,360,right,40,20,0,363.23,354.02,0.9924
3790,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,15,360,right,160,80,0,332.03,309.58,0.8843
3791,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,16,180,left,80,40,0,1590.14,192.0,2.4325
3792,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,17,360,left,120,60,0,631.91,353.01,1.0215
3793,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,18,260,right,160,80,0,227.0,208.69,0.7301
3794,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,19,360,left,40,20,0,365.3,351.07,2.7302
3795,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,20,260,right,80,40,0,227.91,222.11,0.7581
3796,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,21,180,left,40,20,0,175.46,168.24,1.0102
3797,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,22,500,left,160,80,0,526.68,504.32,1.487
3798,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,23,180,right,40,20,0,390.25,171.03,1.5267
3799,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,24,360,left,80,40,0,351.7,341.53,1.266
3800,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,25,260,left,160,80,0,324.07,278.35,1.4078
3801,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,26,500,left,80,40,0,693.16,509.01,1.0111
3802,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,27,180,right,80,40,1,165.75,159.0,1.1376
3803,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,28,360,right,80,40,0,385.97,365.01,0.7799
3804,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,29,500,left,40,20,1,498.14,495.12,1.1931
3805,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,30,500,right,80,40,0,610.99,494.26,0.8837
3806,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,31,360,right,120,60,0,380.28,362.35,0.8059
3807,926057,2025-11-15T15:35:09,Right-handed,Power user,20,9,49.3501,32,180,left,120,60,0,213.15,175.29,0.6092
3808,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,1,500,left,80,40,0,514.54,498.01,2.3357
3809,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,2,500,left,120,60,0,498.22,492.33,0.9518
3810,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,3,180,left,80,40,0,198.82,194.13,3.0122
3811,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,4,180,right,120,60,0,160.33,155.32,0.8875
3812,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,5,180,left,120,60,0,206.9,187.07,1.1078
3813,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,6,260,right,120,60,0,384.1,277.3,7.6589
3814,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,7,360,right,120,60,1,410.99,393.02,2.8759
3815,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,8,260,left,40,20,1,262.06,258.03,1.3993
3816,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,9,360,right,80,40,0,389.67,383.06,0.8539
3817,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,10,180,right,160,80,0,224.63,168.15,0.5657
3818,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,11,500,right,120,60,0,536.92,468.56,0.711
3819,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,12,260,right,40,20,0,383.19,267.03,0.811
3820,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,13,500,right,80,40,0,535.24,489.12,0.8723
3821,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,14,360,left,40,20,0,368.14,350.17,0.8053
3822,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,15,500,right,160,80,0,438.65,435.46,0.7089
3823,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,16,500,right,40,20,1,550.97,513.05,1.5213
3824,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,17,260,left,120,60,0,507.69,295.0,0.6941
3825,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,18,360,right,40,20,0,372.04,361.09,1.11
3826,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,19,500,left,40,20,0,537.69,501.0,1.2368
3827,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,20,360,left,80,40,0,372.25,365.05,1.0887
3828,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,21,260,right,160,80,0,231.52,221.0,0.6209
3829,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,22,180,left,160,80,1,129.95,125.0,0.5568
3830,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,23,180,left,40,20,0,300.07,169.24,0.6824
3831,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,24,260,left,80,40,0,290.55,244.07,0.9268
3832,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,25,260,right,80,40,0,261.26,259.0,0.7288
3833,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,26,180,right,40,20,0,208.92,187.04,0.839
3834,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,27,360,right,160,80,0,375.75,306.72,0.6287
3835,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,28,260,left,160,80,0,276.85,267.23,0.547
3836,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,29,360,left,120,60,0,370.8,336.07,0.6004
3837,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,30,360,left,160,80,0,357.2,349.01,0.5484
3838,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,31,180,right,80,40,0,168.1,146.12,0.7126
3839,926057,2025-11-15T15:35:09,Right-handed,Power user,20,10,51.6581,32,500,left,160,80,0,548.36,473.15,0.6927
3840,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,1,180,left,160,80,0,170.09,169.66,1.1917
3841,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,2,180,right,120,60,0,319.57,205.08,1.2741
3842,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,3,500,left,160,80,0,482.88,479.04,1.0421
3843,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,4,260,left,120,60,0,273.91,271.22,0.973
3844,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,5,360,left,160,80,0,352.56,350.05,0.9399
3845,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,6,260,left,40,20,0,264.7,263.0,1.1871
3846,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,7,500,right,160,80,0,559.59,552.57,1.0645
3847,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,8,360,left,120,60,1,323.39,322.5,1.4365
3848,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,9,500,left,40,20,0,547.8,501.0,1.4036
3849,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,10,180,left,120,60,0,170.37,170.0,0.9052
3850,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,11,260,right,40,20,0,315.7,261.49,1.1871
3851,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,12,500,right,40,20,0,501.19,496.26,1.3086
3852,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,13,500,left,120,60,0,514.53,513.16,1.016
3853,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,14,260,left,160,80,0,234.52,234.01,0.8824
3854,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,15,180,right,40,20,0,186.19,185.13,1.0807
3855,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,16,360,left,80,40,0,370.15,363.05,1.2225
3856,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,17,260,right,160,80,0,215.96,205.88,0.6789
3857,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,18,260,left,80,40,0,274.08,269.07,0.6299
3858,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,19,260,right,80,40,0,265.8,262.01,0.6403
3859,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,20,360,right,80,40,0,359.02,350.12,0.8766
3860,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,21,360,right,160,80,0,349.97,345.0,0.8637
3861,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,22,500,right,80,40,0,496.86,487.01,1.0628
3862,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,23,180,right,160,80,0,189.34,184.22,0.5972
3863,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,24,360,right,40,20,0,371.82,366.01,1.0992
3864,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,25,180,left,40,20,0,296.92,167.07,0.8019
3865,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,26,180,left,80,40,0,188.12,185.17,0.576
3866,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,27,260,right,120,60,0,291.68,290.34,0.6184
3867,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,28,360,right,120,60,0,351.08,332.3,0.7506
3868,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,29,500,left,80,40,0,513.75,510.04,0.7028
3869,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,30,500,right,120,60,0,488.39,480.13,0.6844
3870,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,31,180,right,80,40,0,197.78,164.48,0.7127
3871,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,1,42.7863,32,360,left,40,20,0,442.51,361.01,0.8628
3872,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,1,360,right,160,80,0,442.25,431.0,0.7023
3873,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,2,500,left,120,60,0,484.04,476.0,1.2397
3874,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,3,360,left,80,40,0,327.63,326.3,0.7488
3875,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,4,500,right,160,80,0,521.26,514.25,0.705
3876,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,5,180,left,160,80,0,474.11,221.06,0.7132
3877,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,6,180,left,40,20,0,180.15,174.01,0.683
3878,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,7,360,right,40,20,0,416.88,362.01,0.8541
3879,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,8,260,right,160,80,0,301.55,263.09,0.6504
3880,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,9,260,left,80,40,0,282.45,278.87,0.633
3881,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,10,180,right,40,20,0,402.28,189.04,0.8871
3882,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,11,500,left,40,20,0,519.35,497.0,1.2597
3883,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,12,260,right,120,60,0,325.58,291.56,0.7993
3884,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,13,500,right,80,40,0,536.12,468.07,1.1557
3885,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,14,180,right,80,40,0,151.53,149.09,0.7818
3886,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,15,180,right,120,60,0,220.79,159.31,0.7717
3887,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,16,360,right,80,40,0,377.11,350.0,0.8927
3888,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,17,260,left,40,20,0,336.52,257.01,0.845
3889,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,18,260,right,80,40,0,272.9,253.05,0.7904
3890,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,19,180,left,80,40,0,192.09,189.17,0.7186
3891,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,20,500,right,40,20,0,630.29,498.23,0.9927
3892,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,21,500,left,80,40,0,521.55,485.05,0.8472
3893,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,22,360,left,160,80,0,384.54,370.6,0.7047
3894,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,23,500,left,160,80,0,467.8,464.11,0.8775
3895,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,24,500,right,120,60,0,746.53,530.36,0.9927
3896,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,25,180,left,120,60,0,146.96,146.17,0.6687
3897,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,26,260,left,160,80,0,264.21,262.37,0.6842
3898,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,27,260,right,40,20,0,401.12,248.01,0.8082
3899,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,28,360,left,40,20,0,510.64,354.05,0.8771
3900,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,29,360,right,120,60,0,375.87,358.52,0.7069
3901,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,30,180,right,160,80,0,324.3,157.54,0.6924
3902,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,31,360,left,120,60,0,359.23,345.28,0.62
3903,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,2,32.2854,32,260,left,120,60,0,250.96,212.85,0.6617
3904,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,3,41.6405,1,260,left,120,60,2,266.42,266.07,1.528
3905,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,3,41.6405,2,500,left,120,60,1,492.41,489.0,1.4662
3906,944251,2025-11-16T16:36:13,Right-handed,Regular user,21,3,41.6405,3,360,right,160,80,1,390.47,390.02,0.9595
